  0.37194335E+01 -0.18398407E+02
  0.37363641E+01 -0.18425886E+02
  0.37532947E+01 -0.18451962E+02
  0.37702253E+01 -0.18476620E+02
  0.37871560E+01 -0.18499830E+02
  0.38040866E+01 -0.18521553E+02
  0.38210172E+01 -0.18541740E+02
  0.38379478E+01 -0.18560341E+02
  0.38548784E+01 -0.18577304E+02
  0.38718090E+01 -0.18592585E+02
  0.38887396E+01 -0.18606149E+02
  0.39056702E+01 -0.18617970E+02
  0.39226009E+01 -0.18628040E+02
  0.39395315E+01 -0.18636362E+02
  0.39564621E+01 -0.18642956E+02
  0.39733927E+01 -0.18647850E+02
  0.39903233E+01 -0.18651085E+02
  0.40072539E+01 -0.18652704E+02
  0.40241845E+01 -0.18652755E+02
  
  0.00000000E+00 -0.67405267E+01
  0.17008143E-01 -0.67381917E+01
  0.34016287E-01 -0.67341076E+01
  0.51024430E-01 -0.67283428E+01
  0.68032573E-01 -0.67209495E+01
  0.85040717E-01 -0.67119617E+01
  0.10204886E+00 -0.67013944E+01
  0.11905700E+00 -0.66892439E+01
  0.13606515E+00 -0.66754897E+01
  0.15307329E+00 -0.66600967E+01
  0.17008143E+00 -0.66430179E+01
  0.18708958E+00 -0.66241974E+01
  0.20409772E+00 -0.66035733E+01
  0.22110586E+00 -0.65810810E+01
  0.23811401E+00 -0.65566563E+01
  0.25512215E+00 -0.65302387E+01
  0.27213029E+00 -0.65017755E+01
  0.28913844E+00 -0.64712256E+01
  0.30614658E+00 -0.64385636E+01
  0.32315472E+00 -0.64037835E+01
  0.34016287E+00 -0.63669019E+01
  0.35717101E+00 -0.63279596E+01
  0.37417915E+00 -0.62870212E+01
  0.39118730E+00 -0.62441719E+01
  0.40819544E+00 -0.61995121E+01
  0.42520358E+00 -0.61531488E+01
  0.44221173E+00 -0.61051866E+01
  0.45921987E+00 -0.60557169E+01
  0.47622801E+00 -0.60048095E+01
  0.49323616E+00 -0.59525054E+01
  0.51024430E+00 -0.58988129E+01
  0.52725244E+00 -0.58437080E+01
  0.54426059E+00 -0.57871370E+01
  0.56126873E+00 -0.57290226E+01
  0.57827687E+00 -0.56692717E+01
  0.59528502E+00 -0.56077843E+01
  0.61229316E+00 -0.55444663E+01
  0.62930130E+00 -0.54792645E+01
  0.64630945E+00 -0.54160881E+01
  0.66331759E+00 -0.55301344E+01
  0.68032573E+00 -0.56514738E+01
  0.69733388E+00 -0.57728872E+01
  0.71434202E+00 -0.58944426E+01
  0.73135017E+00 -0.60162432E+01
  0.74835831E+00 -0.61383811E+01
  0.76536645E+00 -0.62609167E+01
  0.78237460E+00 -0.63838632E+01
  0.79938274E+00 -0.65071775E+01
  0.81639088E+00 -0.66307570E+01
  0.83339903E+00 -0.67544437E+01
  0.85040717E+00 -0.68780349E+01
  0.86741531E+00 -0.70012981E+01
  0.88442346E+00 -0.71239889E+01
  0.90143160E+00 -0.72458692E+01
  0.91843974E+00 -0.73667244E+01
  0.93544789E+00 -0.74863773E+01
  0.95245603E+00 -0.76046972E+01
  0.96946417E+00 -0.77216051E+01
  0.98647232E+00 -0.78370735E+01
  0.10034805E+01 -0.79511215E+01
  0.10204886E+01 -0.80638072E+01
  0.10374967E+01 -0.81752170E+01
  0.10545049E+01 -0.82854553E+01
  0.10715130E+01 -0.83946333E+01
  0.10885212E+01 -0.85028603E+01
  0.11055293E+01 -0.86102369E+01
  0.11225375E+01 -0.87168493E+01
  0.11395456E+01 -0.88227665E+01
  0.11565537E+01 -0.89280374E+01
  0.11735619E+01 -0.90326888E+01
  0.11905700E+01 -0.91367231E+01
  0.12075782E+01 -0.92401166E+01
  0.12245863E+01 -0.93428180E+01
  0.12415945E+01 -0.94447485E+01
  0.12586026E+01 -0.95458045E+01
  0.12756108E+01 -0.96458616E+01
  0.12926189E+01 -0.97447826E+01
  0.13096270E+01 -0.98424270E+01
  0.13266352E+01 -0.99386615E+01
  0.13436433E+01 -0.10033372E+02
  0.13606515E+01 -0.10126471E+02
  0.13776596E+01 -0.10217907E+02
  0.13946678E+01 -0.10307668E+02
  0.14116759E+01 -0.10395781E+02
